	Segment ID	Before_tokens	After_tokens	TER
323	324	그리고 거기 서부터 우리 는 그 정신 이 중서부 농업 , 남부 제조업 , 텍사스 유전 , 애팔래치아 탄광 , 북동부 건설 , 실리콘 밸리 기술 대 기업 , 그리고 그 사이 에 있 는 모든 곳 의 심장부 로 더 확산 되 기 를 바랄 뿐 이 다 .	그리고 거기 서부터 우리 는 그 정신 이 중서부 농업 , 남부 제조업 , 텍사스 유전 , 애팔래치아 탄광 , 북동부 건설 , 실리콘 밸리 기술 대 기업 , 그리고 그 사이 에 있 는 모든 곳 의 심장부 로 더 확산 되 기 를 바랄 뿐 이 다 .	0.0
324	325	신 은 뭔가 가 줄 수 있 다는 걸 아신다 .	신 은 뭔가 가 줄 수 있 다는 걸 아신다 .	0.0
325	326	메 한 은 왕실 의 의무 속 에서 ' 마음 의 욕망 을 충족 시키 고 ' 자신 의 필요 를 ' 사라지 게 ' 하 는 것 을 거부 한다 .	"메 한 은 "" 마음 의 욕망 을 충족 시키 고 "" 자신 의 필요 를 왕실 의 의무 속 에서 "" 사라지 게 "" 하 는 것 을 거부 한다 ."	0.1562
326	327	메 한 마클 은 ' 마음 의 욕망 을 충족 시키 기 ' 로 결심 하 고 있 으며 , 이제 그녀 는 왕실 의 일원 이 되 었 고 , 소녀 들 뿐 만 아니 라 어린 소년 들 의 역할 모델 이 되 기 를 원한다 .	"메 한 마클 은 "" 마음 의 욕망 을 충족 시키 기 "" 로 결심 하 고 있 으며 , 이제 그녀 는 왕실 의 일원 이 되 었 고 , 소녀 들 뿐 만 아니 라 어린 소년 들 의 역할 모델 이 되 기 를 원한다 ."	0.0408
327	328	서섹스 공작부인 ( 38 ) 은 이번 주 초 남편 해리 왕자 와 함께 남아프리카 공화국 을 순방 하 던 중 케이프타운 우드스톡 거래소 에서 여성 기업가 들 에게 영감 을 준 행사 에서 이 같이 말 한 것 으로 알려졌 다 .	서섹스 공작부인 ( 38 ) 은 이번 주 초 남편 해리 왕자 와 함께 남아프리카 공화국 을 순방 하 던 중 케이프타운 우드스톡 거래소 에서 여성 기업가 들 에게 영감 을 준 행사 에서 이 같이 말 한 것 으로 알려졌 다 .	0.0
328	329	UK - SA Tech Hub 인 Woodstock Exchange 는 기업가 , 특히 여성 이 기술 , 자원 및 지원 을 획득 할 수 있 도록 지원 함 으로써 기술 개발 및 시장 접근 에 중점 을 둡니다 .	UK - SA Tech Hub 인 Woodstock Exchange 는 기업가 , 특히 여성 이 기술 , 자원 및 지원 을 획득 할 수 있 도록 지원 함 으로써 기술 개발 및 시장 접근 에 중점 을 둡니다 .	0.0
329	330	‘ 출발 하 는 숙녀 들 ’ 모임 에서 는 전 여배우 ( 38 ) 가 기술 , 보존 , 패션 등 산업 에 자사 사업 을 시작 한 여러 여성 들 을 만나 ‘ 다음 세대 를 힘내 라 ’ 는 창의 적 인 마음 을 칭찬 하 는 모습 을 봤 다 .	‘ 출발 하 는 여인 들 ’ 모임 에서 는 전 여배우 ( 38 ) 가 기술 , 보존 , 패션 등 산업 에 사업 을 차린 여성 들 을 만나 창의 적 인 마음 의 ‘ 다음 세대 를 힘내 라 ’ 고 칭찬 하 는 모습 을 보 았 다 .	0.2075
330	331	젊 은 여성 과 소녀 들 의 힘 을 얻 기 위해 강력 하 게 캠페인 을 벌여온 여성 기술 설립자 메 한 과 의 대화 에서 그녀 는 젊 은 남성 들 을 위해 같 은 일 을 하 기 를 희망 한다고 말 했 다 .	젊 은 여성 과 소녀 들 의 힘 을 얻 기 위해 강력 하 게 캠페인 을 벌여온 여성 기술 설립자 메 한 과 의 대화 에서 그녀 는 젊 은 남성 들 을 위해 같 은 일 을 하 기 를 희망 한다고 말 했 다 .	0.0
331	332	남아프리카 의 엔지니어 , 사회 적 기업가 , 공학 분야 의 공동 설립자 인 두 아이 의 어머니 나디 야 무 사지 는 ' 우리 는 소녀 들 을 위한 교육 뿐 만 아니 라 소년 들 을 위한 역할 모델 이 되 는 것 의 중요 성 을 인정 했 다 . 우리 는 영향 력 있 고 소년 들 이 존경 할 수 있 는 여성 이 다 ' 라고 사람 들 은 보 고 한다 .	"남아프리카 의 엔지니어 이 자 사회 사업가 이 자 공학 분야 의 여성 공동 설립자 인 Naadiya Moosajee 는 다음 과 같이 밝혔 다 . "" 우리 는 소녀 를 위한 교육 뿐 만 아니 라 소년 을 위한 역할 모델 의 중요 성 을 인정 했 습니다 . 우리 는 영향 력 있 고 소년 이 존경 할 수 있 는 여성 입니다 . "" 라고 People 은 보 고 합니다 ."	0.411
332	333	' 우리 둘 다 아들 이 있 고 , 우리 는 단지 소녀 들 을 위한 역할 모델 일 뿐 만 아니 라 소년 들 을 위한 역할 모델 일 뿐 아니 라 , 일반 적 으로 공공 장소 에서 도 그렇 다는 것 을 염두 에 두 고 있 었 다 . '	""" 우리 둘 다 아들 이 있 고 , 우리 는 단지 소녀 들 을 위한 역할 모델 이 아니 라 소년 들 을 위한 역할 모델 일 뿐 아니 라 , 우리 의 아들 들 뿐 만 아니 라 , 일반 적 으로 공공 장소 에서 도 그렇 다는 것 을 염두 에 두 고 있 었 다 . """	0.1803
333	334	그녀 는 메건 이 ' 여성 들 이 함께 모여 우리 가 가진 투쟁 과 앞 으로 나아가 고 성장 하 고 사회 를 변화 시키 기 위해 우리 가 해야 할 일 들 에 대한 이야기 ' 였 기 때문 에 ' 계층 적 인 느낌 을 받 지 못했 다 ' 고 덧붙였 다 .	"그녀 는 메건 이 "" 여성 들 이 함께 모여 우리 가 가진 투쟁 과 앞 으로 나아가 고 성장 하 고 사회 를 변화 시키 기 위해 우리 가 해야 할 일 들 에 대한 이야기 "" 였 기 때문 에 "" 계층 적 인 느낌 을 받 지 못했 다 "" 고 덧붙였 다 ."	0.0702
334	335	기술 훈련 회사 인 시모 디사 의 설립자 인 마시 모디 스 는 메건 이 폴드 의 일원 임 에 도 불구 하 고 가슴 에 가까운 문제 들 을 계속 옹호 할 것 이 라고 말 했 다 .	기술 훈련 회사 인 시모 디사 의 설립자 인 마시 모디 스 는 메건 이 폴드 의 일원 임 에 도 불구 하 고 가슴 에 가까운 문제 들 을 계속 옹호 할 것 이 라고 말 했 다 .	0.0
335	336	' 그녀 는 엄마 가 되 고 공작부인 으로서 의 의무 를 가지 고 그녀 의 마음 이 원 하 는 것 을 성취 하 는 것 에 대해 이야기 했 고 , 당신 이 공작부인 이 기 때문 에 그것 이 그냥 사라질 수 는 없 다고 말 했 다 . ' 라고 모디 스 는 회상 했 다 .	"모디 스 는 "" 그녀 는 엄마 가 되 고 공작부인 으로서 의 의무 를 지 고 자신 의 마음 이 원 하 는 것 을 성취 하 는 것 에 대해 이야기 했 고 , 당신 이 공작부인 이 되 었 으니 그것 이 그냥 사라질 수 는 없 다고 말 했 다 "" 고 회상 했 다 ."	0.25
336	337	' 자신 의 모습 에 충실 해야 한다는 것 . '	“ 자네 가 누구 인지 에 충실 해야 한다는 것 . ”	0.5
337	338	그녀 는 공작부인 이 새로운 아이디어 를 강행 하 도록 강요 했 고 , 그 들 이 따라올 다른 사람 들 을 위해 그것 을 하 고 있 다는 것 을 알 고 어떻게 계속 밀 고 나아가 야 하 는지 에 대해 말 했 다고 말 했 다 .	그녀 는 공작부인 이 새로운 아이디어 를 강행 하 도록 강요 했 고 , 그 들 이 따라올 다른 사람 들 을 위해 그것 을 하 고 있 다는 것 을 알 고 어떻게 계속 밀 고 나아가 야 하 는지 에 대해 말 했 다고 말 했 다 .	0.0
338	339	""" 그녀 는 왕족 이 되 는 것 을 말 하 는 것 이 아니 라 , 여러분 이 도전 을 할 때 일반 적 으로 삶 을 말 하 는 것 이 었 다 . "" 라고 모디 스 는 메 한 에게 약간 ' 엄청난 ' 느낌 을 받 았 다고 인정 하 면서 덧붙였 다 ."	"모디 스 는 메 한 에게 약간 ' 엄청난 ' 느낌 을 받 았 다고 인정 하 며 "" 그녀 는 왕족 이 아니 라 일반 적 으로 도전 이 있 을 때 삶 을 언급 하 고 있 었 다 "" 고 덧붙였 다 ."	0.6087
339	340	' 그녀 는 은총 을 발산 하 고 그녀 는 그런 은총 으로 가지 고 있 는 이 일 을 하 고 있 다 ' 고 모디 스 는 말 했 다 .	"모디 스 는 "" 그녀 는 은총 을 발산 하 고 있 으며 자신 이 가지 고 있 는 이 일 을 그렇게 은총 으로 받아들이 고 있 다 "" 고 말 했 다 ."	0.2857
340	341	우리 들 중 많 은 사람 들 이 설립자 로서 놀라운 일 을 해 왔 지만 , 왕실 을 만나 는 것 은 꽤 위압 적 이 다 .	“ 우리 들 중 많 은 사람 들 이 창립자 로서 놀라운 일 을 해 왔 지만 , 왕족 을 만나 는 것 은 꽤 위압 적 이 야 .	0.1333
341	342	그녀 는 쉽 게 해냈 다 .	그녀 는 쉽 게 해냈 다 .	0.0
342	343	그녀 는 쉽 게 왕족 이 다 . '	"그녀 는 쉽 게 왕족 이 야 . """	0.2222
343	344	메 한 은 또한 그녀 가 일 하 는 엄마 가 되 는 압박감 을 즐기 고 있 다고 밝히 면서 , 그녀 가 저글링 이 왕족 이 라는 것 을 인정 하 고 아기 아치 를 ' 많이 ' 돌보 고 있 지만 , ' 너무 흥분 된다 ' 고 말 했 다 .	"메 한 은 또한 자신 이 일 하 는 엄마 가 되 어야 한다는 압박감 을 느끼 고 있 다고 밝히 면서 , 그녀 가 저글링 이 왕족 이 라는 것 을 인정 하 고 아기 아치 를 "" 많이 "" 돌보 고 있 지만 "" 너무 흥분 된다 "" 고 말 했 다 ."	0.1818
344	345	메 한 은 케이프 혁신 기술 CEO 인 두 아이 의 엄마 라라 로스 마린 과 의 인터뷰 에서 ' 우리 는 지금 5 개월 밖에 안 남 았 어 .	"메 한 은 케이프 이노베이션 과 테크놀로지 의 CEO 인 라라 로스 마린 과 의 인터뷰 에서 "" 우리 는 지금 5 개월 밖에 안 남 았 다 ."	0.2759
345	346	일 하 는 엄마 로서 아기 와 함께 여행 하 는 것 , 세상 에 , 정말 많 은 일 이 긴 하 지만 , 모든 것 이 너무 흥미진진 해 .	"일 하 는 엄마 로서 아기 와 함께 여행 하 는 것 도 좋 지만 , 정말 신 나 . """	0.8571
346	347	"' 저글링 할 것 이 많 지만 , 그 다음 에 누군가 를 만나 그 들 에게 영향 을 미치 고 "" 아하 "" 라고 말 하 는 날 이 있 는데 , 그것 은 매우 보람 이 있 다 . '"	""" 저글링 할 게 많 은 날 들 이 있 지만 , 그 다음 에 누군가 를 만나 그 들 에게 영향 을 미치 고 "" 아하 "" 라고 말 하 는 날 이 있 는데 , 정말 보람 이 있 다 . """	0.2273
347	348	메 한 은 그 후 HIV 를 가진 여성 들 을 훈련 시키 고 고용 하 는 이 도시 의 어머니 2 마 더 스 조직 에 갔 다 .	메 한 은 그 후 HIV 를 가진 여성 들 을 훈련 시키 고 고용 하 는 이 도시 의 어머니 2 마 더 스 조직 에 갔 다 .	0.0
348	349	그녀 는 ' 미래 ' 라고 쓰인 아치 의 아기 옷 과 그 가 더 이상 맞 지 않 는 인 빅 투스 베이비 그로 를 포함 한 아치 의 아기 옷 몇 벌 을 아이 들 과 함께 보낸 친구 들 의 기부 와 함께 가져갔 다 .	"그녀 는 아치 의 아기 옷 들 중 일부 를 가져갔 는데 , 여기 에 는 "" 미래 "" 라고 쓰인 것 과 그 가 더 이상 맞 지 않 는 그 의 인 빅 투스 베이비 그로 가 포함 되 어 있 다 ."	0.6444
349	350	SNP 는 제레미 코빈 을 임시 총리 로 지지 해 브렉 시트 를 중단 할 수 있 다 .	SNP 는 제레미 코빈 을 임시 총리 로 지지 해 브렉 시트 를 중단 할 수 있 다 .	0.0
350	351	SNP 는 무 실점 브렉 시트 를 저지 하 기 위해 다우닝가 에 제레미 코빈 을 임시 로 설치 하 는 것 을 지지 할 수 있 다는 신호 를 보냈 다 .	SNP 는 무 실점 브렉 시트 를 저지 하 기 위해 다우닝가 에 제레미 코빈 을 임시 로 설치 하 는 것 을 지지 할 수 있 다는 신호 를 보냈 다 .	0.0
351	352	하원 의원 과 다우닝가 사이 의 긴장 이 깊 어 지 자 니콜라 스터 건 은 총선 때 까지 노동당 대표 를 보좌 총리 로 밀 어 넣 을 수 있 다고 제안 했 다 .	하원 의원 과 다우닝가 사이 의 긴장 이 깊 어 지 자 니콜라 스터 건 은 총선 때 까지 노동당 대표 를 보좌 총리 로 밀 어 넣 을 수 있 다고 제안 했 다 .	0.0
352	353	코빈 씨 는 반군 토리 당원 과 야당 의원 들 에게 8 월 에 임시 행정부 를 이끌 도록 그 를 지지 해 줄 것 을 요청 했 지만 , 이러 한 움직임 은 특히 자유민주당 지도자 조 스윈 슨 으로부터 저항 에 부딪혔 다 .	코빈 씨 는 반군 토리 당원 과 야당 의원 들 에게 8 월 에 임시 행정부 를 이끌 도록 그 를 지지 해 줄 것 을 요청 했 지만 , 이러 한 움직임 은 특히 자유민주당 지도자 조 스윈 슨 으로부터 저항 에 부딪혔 다 .	0.0
353	354	이 제안 에 따라 야당 은 불신임 투표 로 보리스 존슨 을 축출 하 고 10 월 31 일 영국 이 EU 에서 붕괴 되 는 것 을 막 기 위한 연장 을 모색 하 는 통합 정부 를 구성 할 것 이 다 .	이 제안 에 따라 야당 은 불신임 투표 로 보리스 존슨 을 축출 하 고 10 월 31 일 영국 이 EU 에서 붕괴 되 는 것 을 막 기 위한 연장 을 모색 하 는 통합 정부 를 구성 할 것 이 다 .	0.0
354	355	이 계획 은 당시 당간 지지 를 얻 지 못했 지만 , SNP 의 고위 인사 들 은 존슨 대통령 이 10 월 19 일 이전 에 협상 이 이루어지 지 않 을 경우 브렉 시트 를 연기 하 도록 강요 하 는 법 을 어길 수 있 다고 우려 하 고 있 다 .	이 계획 은 당시 당간 지지 를 얻 지 못했 지만 , SNP 의 고위 인사 들 은 존슨 대통령 이 10 월 19 일 이전 에 협상 이 이루어지 지 않 을 경우 브렉 시트 를 연기 하 도록 강요 하 는 법 을 어길 수 있 다고 우려 하 고 있 다 .	0.0
355	356	"니콜라 스터 건 SNP 대표 는 코빈 씨 가 존슨 씨 를 맡 게 하 는 것 은 "" 끔찍 한 생각 "" 이 기 때문 에 연장 을 확보 하 기 위해 코빈 씨 를 데려올 수 있 다고 제안 했 다 . """	"니콜라 스터 건 SNP 대표 는 코빈 씨 가 존슨 씨 를 맡 게 하 는 것 은 "" 끔찍 한 생각 "" 이 기 때문 에 연장 을 확보 하 기 위해 코빈 씨 를 데려올 수 있 다고 제안 했 다 . """	0.0
356	357	"그녀 는 노동당 대표 나 다른 임시 총리 를 설치 하 자는 트윗 에 대해 "" 이것 에 찬성 한다 ."	"그녀 는 노동당 대표 나 다른 임시 총리 를 설치 하 자는 트윗 에 대해 "" 이것 에 찬성 한다 "" 고 말 했 다 ."	0.1923
357	358	""" 신뢰 가 없 는 투표 , 야당 은 연장 을 확보 하 기 위한 유일 한 목적 으로 누군가 를 중심 으로 단결 한 다음 즉각 적 인 총선 을 실시 한다 ."	""" 신뢰 가 없 는 투표 , 야당 은 연장 을 확보 하 기 위한 유일 한 목적 으로 누군가 를 중심 으로 단결 한 다음 즉각 적 인 총선 을 실시 한다 . """	0.0286
358	359	""" 위험 이 없 는 것 은 없 지만 존슨 을 우편 으로 남겨 두 고 어떤 거 래도 , 심지어 나쁜 거 래도 강요 하 는 것 은 나 에게 끔찍 한 생각 처럼 보인다 . """	""" 위험 이 없 는 것 은 없 지만 존슨 을 우편 으로 남겨 두 고 어떤 거 래도 , 심지어 나쁜 거 래도 강요 하 는 것 은 나 에게 끔찍 한 생각 처럼 보인다 . """	0.0
359	360	베테랑 하원 의원 해리엇 하먼 과 켄 클라크 는 모두 통합 정부 를 이끌 잠재 적 인 인물 로 지명 되 었 지만 , 한 고위 SNP 소식통 은 그것 이 노동당 지도자 가 되 어야 한다고 주장 했 다 .	베테랑 하원 의원 해리엇 하먼 과 켄 클라크 는 모두 통합 정부 를 이끌 잠재 적 인 인물 로 지명 되 었 지만 , 한 고위 SNP 소식통 은 그것 이 노동당 지도자 가 되 어야 한다고 주장 했 다 .	0.0
360	361	"이 소식통 은 ITV 로버트 페스 턴 과 의 인터뷰 에서 "" 신뢰 가 없 는 투표 를 통해 새 총리 를 설치 해야 브렉 시트 지연 을 요청 하 고 선거 를 치를 수 있 다는 것 이 점점 더 명백 해 지 고 있 다 "" 고 말 했 다 ."	"이 소식통 은 ITV 로버트 페스 턴 과 의 인터뷰 에서 "" 신뢰 가 없 는 투표 를 통해 새 총리 를 설치 해야 브렉 시트 지연 을 요청 하 고 선거 를 치를 수 있 다는 것 이 점점 더 명백 해 지 고 있 다 "" 고 말 했 다 ."	0.0
361	362	""" 국가 통합 후보 인 타협 후보 를 찾 으려는 노력 은 특히 우리 가 가지 고 있 는 시대 에 너무 복잡 하 다 ."	""" 국가 통합 후보 인 타협 후보 를 찾 으려는 노력 은 특히 우리 가 가지 고 있 는 시대 에 너무 복잡 하 다 ."	0.0
362	363	"사람 들 이 좋 아 하 든 싫 어 하 든 임시 총리 는 코빈 이 어야 한다 . """	"사람 들 이 좋 아 하 든 싫 어 하 든 임시 총리 는 코빈 이 어야 한다 . """	0.0
363	364	"SNP 대변인 은 당 이 "" 이 위험 하 고 비 민주 적 인 총리 "" 를 가능 한 한 빨리 제거 하 고 , 비 타협 적 인 브렉 시트 를 중단 하 는 데 전념 하 고 있 다고 말 했 다 ."	"SNP 대변인 은 당 이 "" 이 위험 하 고 비 민주 적 인 총리 "" 를 가능 한 한 빨리 제거 하 고 , 비 타협 적 인 브렉 시트 를 중단 하 는 데 전념 하 고 있 다고 말 했 다 ."	0.0
364	365	"대변인 은 "" 정치 적 의지 가 있 다면 정당 들 이 함께 모여 연장 을 확보 하 기 위한 서한 이 보리스 존슨 과 그 의 동료 들 의 손 에 맡겨 지 지 않 도록 할 수 있 다 "" 고 말 했 다 . 보리스 존슨 과 그 의 동료 들 은 벤 법 을 우회 할 방법 을 찾 기 로 결심 하 고 대신 편지 를 보내 는 데 필요 한 한 임시 관리 인 총리 가 그 편지 를 보내 게 된다 . 그 후 바로 선거 가 치러진다 ."	"대변인 은 "" 정치 적 의지 가 있 다면 정당 들 이 함께 모여 연장 을 위한 서한 이 보리스 존슨 과 그 의 동료 들 의 손 에 맡겨 지 지 않 도록 할 수 있 다 "" 고 말 했 다 . 보리스 존슨 과 그 의 동료 들 은 벤 법 을 우회 할 방법 을 찾 기 로 결심 하 고 대신 편지 를 보내 는 데 필요 한 한 시간 동안 만 재임 할 임시 관리 인 총리 가 그 편지 를 보내 게 된다 . "" 그 후 선거 가 치러진다 . """	0.1111
365	366	""" 우리 는 불발 브렉 시트 를 중단 하 고 보리스 존슨 을 없애 기 위한 목표 를 달성 하 기 위해 모든 선택 사항 에 대해 개방 되 어 있 다 . """	""" 우리 는 불발 브렉 시트 를 중단 하 고 보리스 존슨 을 없애 기 위한 목표 를 달성 하 기 위해 모든 선택 사항 에 대해 개방 되 어 있 다 . """	0.0
366	367	SNP 의 지지 에 도 불구 하 고 , 그것 은 코빈 씨 에게 최 첨단 투표 로 귀결 될 것 이 다 .	SNP 의 지지 에 도 불구 하 고 , 그것 은 코빈 씨 에게 최 첨단 투표 로 귀결 될 것 이 다 .	0.0
367	368	토리 당원 288 명 과 민주 연합 원 10 명 이 있 기 때문 에 야당 은 34 명 의 독립 하원 의원 중 일부 가 참여 해야 할 것 이 다 .	토리 당원 288 명 과 민주 연합 원 10 명 이 있 기 때문 에 야당 은 34 명 의 독립 하원 의원 중 일부 가 참여 해야 할 것 이 다 .	0.0
368	369	"노동당 은 이 계획 이 "" 거래 를 중단 하 는 가장 간단 하 고 민주 적 인 방법 "" 이라고 주장 했 다 . """	"노동당 은 이 계획 이 "" 거래 를 중단 하 는 가장 간단 하 고 민주 적 인 방법 "" 이라고 주장 했 다 . """	0.0
369	370	그러나 자유민주당 은 코빈 씨 가 이끄 는 임시 정부 가 하원 전체 에서 필요 한 지지 를 얻 을 수 없 다고 믿 고 있 다 . 왜냐하면 그 는 자신 의 당 에서 온 전직 토리 당원 들 과 탈북자 들 의 지원 이 필요 할 것 이 기 때문 이 다 .	그러나 자유민주당 은 코빈 씨 가 이끄 는 임시 정부 가 하원 전체 에서 필요 한 지지 를 얻 을 수 없 다고 믿 고 있 다 . 왜냐하면 그 는 자신 의 당 에서 온 전직 토리 당원 들 과 탈북자 들 의 지원 이 필요 할 것 이 기 때문 이 다 .	0.0
370	371	"앵거스 의 토리 하원 의 원인 커스틴 헤어 는 "" 이 보고서 는 많 은 사람 들 이 오랫동안 의심 해 온 것 을 확인 시켜준다 - SNP 의원 들 은 10 번 에서 제레미 코빈 을 행복 하 게 지 지 할 것 이 다 ."	"앵거스 의 토리 하원 의 원인 커스틴 헤어 는 "" 이 보고서 는 많 은 사람 들 이 오랫동안 의심 해 온 것 을 확인 시켜준다 - SNP 의원 들 은 10 번 에서 제레미 코빈 을 행복 하 게 지 지 할 것 이 다 . """	0.0208
371	372	""" 인디 레프 2 에 대한 코빈 의 약한 입장 이 민족주의자 들 에게 결정 적 인 요인 이 라는 것 은 의심 의 여지 가 없 다 ."	""" 인디 레프 2 에 대한 코빈 의 약한 입장 이 민족주의자 들 에게 결정 적 인 요인 이 라는 것 은 의심 의 여지 가 없 다 . """	0.0333
372	373	"그 는 "" 총리 가 되 면 2014 년 국민 투표 재방송 을 위해 이미 문 을 열 어 뒀 다 ."	"총리 가 되 면 2014 년 국민 투표 재출마 를 위해 이미 문 을 열 어 둔 겁니다 . """	0.35
373	374	""" 보수 정부 만 이 한 세대 동안 한 번 있 을 예정 이 었 던 행사 에서 "" 아니 오 "" 라고 투표 한 사람 들 을 옹호 할 것 이 다 . """	""" 보수 정부 만 이 한 세대 동안 한 번 있 을 예정 이 었 던 행사 에서 "" 아니 오 "" 라고 투표 한 사람 들 을 옹호 할 것 이 다 . """	0.0
374	375	"헝가리 총리 오르반 , EU 집행부 후보 옹호 , "" 해결책 이 있 다 """	"헝가리 총리 오르반 , EU 집행부 후보 옹호 , "" 해결책 이 있 다 """	0.0
375	376	"빅토르 오르반 총리 는 헝가리 의 유럽 위원회 후보 가 부결 된 후 "" 그 의 주머니 속 에 "" 몇 가지 해결책 이 있 다고 말 했 다 ."	"빅토르 오르반 총리 는 헝가리 의 유럽 위원회 후보 가 부결 된 후 "" 그 의 주머니 속 에 "" 몇 가지 해결책 이 있 다고 말 했 다 ."	0.0
376	377	EU 교통 국장 지명자 , 루마니아 사회주의 정치 인 로바 나 플럼 , EU 확대 담당 집행 위원 , 라즐로 트 로 카 니 전 헝가리 법무 장관 은 재무제표 의 불 일치 때문 에 인사 청문회 가 진행 될 수 없 다는 말 을 들 었 다고 로이터 통신 이 보도 했 다 .	EU 교통 국장 지명자 , 루마니아 사회주의 정치 인 로바 나 플럼 , EU 확대 담당 집행 위원 , 라즐로 트 록 사니 전 헝가리 법무 장관 은 재무제표 의 불 일치 때문 에 인사 청문회 가 진행 될 수 없 다는 말 을 들 었 다고 로이터 통신 이 보도 했 다 .	0.0556
377	378	"오르반 은 ""[ 트 로 카니 ] 가 유럽 위원회 위원 이 되 기 에 가장 적합 한 후보 라고 확신 한다 "" 고 말 했 다 ."	"오르반 은 ""[ 트 로 크사니 ] 가 유럽 위원회 위원 이 되 기 에 가장 적합 한 후보 라고 확신 한다 "" 고 말 했 다 ."	0.0357
378	379	그 의 죄 는 그 가 정부 와 나 를 도왔 다는 것 이 었 다 . .. 헝가리 를 이주 로부터 보호 하 기 위해서 입니다 .	그 의 죄 는 그 가 정부 와 나 를 도왔 다는 것 이 었 다 . .. 헝가리 를 이주 로부터 보호 하 기 위해서 입니다 .	0.0
379	380	이번 조치 는 트 로 카니 를 제안 한 오르반 에게 당혹 스러운 것 으로 보여 지 며 , 그 의 이 주 정책 과 다른 문제 들 을 놓 고 브뤼셀 과 끊임없이 갈등 을 빚 어 왔 다 .	이 움직임 은 Trócsányi 를 제안 한 Orban 에게 당혹 스러운 것 으로 보여 지 며 , 그 의 이 주 정책 및 기타 문제 로 브뤼셀 과 끊임없이 갈등 을 빚 어 왔 다 .	0.3611
380	381	클리블랜드 경찰 은 모든 분야 에서 검사관 들 에 의해 ' 실패 ' 라는 낙인 을 찍 었 다 .	클리블랜드 경찰 은 모든 분야 에서 검사관 들 에 의해 ' 실패 ' 라는 낙인 을 찍 었 다 .	0.0
381	382	"스캔들 로 타격 을 입 은 클리블랜드 경찰 은 모든 지역 에서 검사관 들 에 의해 "" 실패 "" 라는 낙인 이 찍힌 최초 의 세력 이 되 었 다 ."	"스캔들 로 타격 을 입 은 클리블랜드 경찰 은 모든 지역 에서 검사관 들 에 의해 "" 실패 "" 라는 낙인 이 찍힌 최초 의 세력 이 되 었 다 ."	0.0
382	383	그것 은 범죄 를 줄이 고 사람 들 을 안 전하 게 지키 고 효율 적 으로 운영 하 며 , 대중 과 그 노동력 을 다루 는 방식 을 면밀히 조사 한 HMICFRS ( Her Majest ' s Inspectorate of Constitution and Fire and Rescue Services ) 에 의해 전반 적 으로 그리고 세 가지 핵심 분야 에서 불 충분 하 다고 평가 되 어 왔 다 .	그것 은 범죄 를 줄이 고 사람 들 을 안 전하 게 지키 고 효율 적 으로 운영 하 며 , 대중 과 그 노동력 을 다루 는 방식 을 면밀히 조사 한 HMICFRS ( Her Majest ' s Inspectorate of Constitution and Fire and Rescue Services ) 에 의해 전반 적 으로 그리고 세 가지 핵심 분야 에서 불 충분 하 다고 평가 되 어 왔 다 .	0.0
383	384	"이번 조사 결과 는 이 부대 가 사실상 특별 조치 에 빠져들 게 된다는 것 을 의미 하 며 , 이 조치 는 경찰 청장 과 경찰 , 범죄 청장 이 국가 위원회 에 소집 되 어 "" 중대 한 개선 "" 을 보장 하 기 위한 그 들 의 계획 에 대해 의문 을 제기 한다 ."	"이번 조사 결과 는 이 부대 가 사실상 특별 조치 에 빠져들 게 된다는 것 을 의미 하 며 , 이 조치 는 경찰 청장 과 경찰 , 범죄 청장 이 국가 위원회 에 소집 되 어 "" 중대 한 개선 "" 을 보장 하 기 위한 그 들 의 계획 에 대해 의문 을 제기 한다 ."	0.0
384	385	그리고 나 서 내무 장관 은 진전 이 없 다면 그 문제 를 해결 하 기 위해 개입 할 수 있 다 .	그리고 나 서 내무 장관 은 진전 이 없 다면 그 문제 를 해결 하 기 위해 개입 할 수 있 다 .	0.0
385	386	영국 북동부 의 하틀풀 , 레드카 , 클리블랜드 , 스톡턴 , 미들즈브러 를 포함 한 일련 의 스캔들 이 그 세력 을 괴롭혔 다 .	영국 북동부 의 하틀풀 , 레드카 , 클리블랜드 , 스톡턴 , 미들즈브러 를 포함 한 일련 의 스캔들 이 그 세력 을 괴롭혔 다 .	0.0
386	387	그것 은 거의 여러 해 동안 6 명 의 최고 경감 을 보 았 다 .	그것 은 거의 여러 해 동안 6 명 의 최고 경감 을 보 았 다 .	0.0
387	388	"숀 프라이스 전 경감 은 2012 년 심각 한 위법 행위 로 해고 되 었 다 . 언론인 "" 전화 가 불법 적 으로 감시 된 후 7 명 의 장교 들 이 조사 를 받 고 있 었 고 , 그 계급 내 에서 오랫동안 인종 차별 에 대한 주장 이 있 었 다 ."	"숀 프라이스 전 경감 은 2012 년 심각 한 위법 행위 로 해고 되 었 다 . 언론인 "" 전화 가 불법 적 으로 감시 된 후 7 명 의 장교 들 이 조사 를 받 고 있 었 고 , 그 계급 내 에서 오랫동안 인종 차별 에 대한 주장 이 있 었 다 ."	0.0
