	Segment ID	Before_tokens	After_tokens	TER
329	330	론 칭한 여주인공 모임 에서 는 38 세 의 전 여배우 가 기술 , 보존 , 패션 과 같 은 산업 분야 에서 자신 의 사업 을 세운 여러 여성 들 을 만나 ' 차세대 창의 적 마인드 에 힘 을 실 어 준다 ' 고 칭찬 하 는 모습 을 볼 수 있 었 다 .	"레이디스 후 런 칭 미팅 에서 38 세 의 전 여배우 는 기술 , 보존 , 패션 과 같 은 산업 에서 그 들 만 의 사업 을 세운 여러 여성 들 을 만나 "" 차세대 창의 적 마인드 에 힘 을 실 어 준다 "" 고 칭찬 했 다 ."	0.4118
330	331	젊 은 여성 들 과 소녀 들 의 힘 을 얻 기 위해 힘차 게 캠페인 을 벌여온 여성 기술 창업자 메건 과 의 대화 에서 , 그녀 는 젊 은 남성 들 에게 도 똑같이 하 고 싶 다고 말 했 다 .	젊 은 여성 들 과 소녀 들 의 힘 을 얻 기 위해 힘차 게 캠페인 을 벌여온 여성 기술 창업자 메건 과 의 대화 에서 , 그녀 는 젊 은 남성 들 에게 도 똑같이 하 고 싶 다고 말 했 다 .	0.0
331	332	남아프리카 의 엔지니어 이 자 사회 적 기업가 이 자 여성 공학 분야 의 공동 설립자 인 Naadiya Mosajee 는 ' 우리 는 여자 아이 들 을 위한 교육 뿐 만 아니 라 남자 아이 들 을 위한 역할 모델 이 되 는 것 의 중요 성 을 인정 했 습니다 - 우리 는 영향 력 있 고 남자 아이 들 도 존경 할 수 있 는 여자 입니다 ' 라고 밝혔 다 .	"남아프리카 의 엔지니어 이 자 사회 적 기업가 이 자 여성 공학 공동 설립자 인 Naadiya Mosajee 는 "" 우리 는 여자 아이 들 을 위한 교육 뿐 만 아니 라 남자 아이 들 을 위한 역할 모델 이 되 는 것 의 중요 성 을 인정 했 습니다 – 우리 는 영향 력 있 고 남자 아이 들 도 존경 할 수 있 는 여자 입니다 , "" 라고 사람 들 은 보도 했 다 ."	0.1429
332	333	' 우리 둘 다 아들 이 있 고 , 우리 는 단지 여자 아이 들 뿐 만 아니 라 남자 아이 들 의 롤 모델 이 라는 것 을 염두 에 두 고 있 었 다 . 그리고 우리 아들 들 뿐 만 아니 라 일반 대중 들 앞 에서 도 마찬가지 이 다 . '	""" 우리 둘 다 아들 이 있 고 , 우리 는 단지 여자 아이 들 뿐 만 아니 라 남자 아이 들 의 롤 모델 이 라는 것 을 염두 에 두 고 있 었 습니다 . 그리고 우리 아들 들 뿐 만 아니 라 일반 대중 들 앞 에서 도 마찬가지 입니다 . """	0.0909
333	334	그녀 는 메건 이 참석 하 는 것 이 ' 여성 들 이 함께 모여서 우리 가 가진 투쟁 과 앞 으로 나아가 고 성장 하 고 사회 를 변화 시키 기 위해 해야 할 일 들 에 대해 이야기 하 는 것 ' 이 었 기 때문 에 ' 위계 적 으로 느껴 지 지 않 았 다 ' 고 덧붙였 다 .	"그녀 는 메건 이 참석 하 는 것 은 "" 여성 들 이 모여서 우리 가 가진 투쟁 과 앞 으로 나아가 고 성장 하 고 사회 를 변화 시키 기 위해 해야 할 일 들 에 대해 이야기 하 는 것 "" 이 기 때문 에 "" 위계 적 으로 느껴 지 지 않 았 다 "" 고 덧붙였 다 ."	0.1129
334	335	기술 훈련 회사 시모 디사 의 설립자 인 마츠이 모디세 는 메건 이 폴드 의 멤버 임 에 도 불구 하 고 자신 의 마음 속 깊 은 곳 에 있 는 문제 들 을 계속 옹호 할 것 이 라고 말 했 다 .	기술 훈련 회사 시모 디사 의 설립자 인 마츠이 모디세 는 메건 이 폴드 의 멤버 임 에 도 불구 하 고 자신 의 마음 속 깊 은 곳 에 있 는 문제 들 을 계속 옹호 할 것 이 라고 말 했 다 .	0.0
335	336	' 그녀 는 엄마 가 되 어 공작부인 으로서 의 의무 를 갖 고 그녀 의 마음 이 원 하 는 것 을 성취 하 는 것 에 대해 이야기 했 다 - 그리고 당신 이 공작 부인 이 된 지금 그냥 사라질 수 는 없 다 ' 고 모디 스 는 회상 했 다 .	"모디 스 는 "" 그녀 는 엄마 가 되 고 공작부인 으로서 의 의무 를 갖 고 자신 의 마음 이 원 하 는 것 을 성취 하 는 것 에 대해 이야기 했 다 "" 며 "" 당신 이 공작 부인 이 된 지금 그런 일 이 사라지 면 안 된다 "" 고 회상 했 다 ."	0.2586
336	337	' 당신 이 누구 인지 진실 해야 한다 '	""" 자신 이 누구 인지 에 충실 해야 한다 """	0.5
337	338	그녀 는 공작부인 이 그 들 의 새로운 아이디어 를 밀 고 나가 게 했으며 , 그 들 이 어떻게 계속 밀 고 나아가 야 하 는지 에 대해 이야기 했 고 , 그 들 이 그것 을 따를 다른 사람 들 을 위해 하 고 있 다는 것 을 알 았 다고 말 했 다 .	그녀 는 공작부인 이 그 들 의 새로운 아이디어 를 밀 고 나가 게 했으며 , 그 들 이 어떻게 계속 밀 고 나아가 야 하 는지 에 대해 이야기 했 고 , 그 들 이 그것 을 따를 다른 사람 들 을 위해 하 고 있 다는 것 을 알 았 다고 말 했 다 .	0.0
338	339	"모디 스 는 "" 그녀 는 왕족 인 것 이 아니 라 도전 이 있 을 때 의 삶 을 말 하 는 것 이 었 다 "" 며 "" 그녀 는 메건 에게 약간 ' 놀라움 ' 을 느꼈 다고 인정 했 다 ."	"모디 스 는 "" 그녀 는 왕실 의 삶 을 말 하 는 것 이 아니 라 당신 이 어려움 을 겪 을 때 의 삶 을 말 하 는 것 "" 이라고 덧붙였 다 ."	0.6944
339	340	""" 그녀 는 우아 함 을 발산 하 고 그녀 가 가지 고 있 는 이 일 을 아주 우아 하 게 받아들이 고 있 습니다 . "" 라고 모디 스 는 말 했 다 ."	"모디 스 는 "" 그녀 는 우아 함 을 발산 하 며 자신 이 맡 은 일 을 매우 우아 하 게 받아들이 고 있 다 "" 고 말 했 다 ."	0.4062
340	341	많 은 사람 들 이 창업자 로서 놀라운 일 들 을 해냈 지만 , 왕족 과 만나 는 것 은 상당히 힘듭니다 .	""" 우리 중 많 은 사람 들 이 창립자 로서 놀라운 일 을 해 왔 지만 , 왕족 과 만나 는 것 은 매우 힘든 일 입니다 ."	0.3929
341	342	그녀 는 쉽 게 만들 었 다 .	그녀 는 쉽 게 만들 었 다 .	0.0
342	343	그녀 는 털털 한 왕족 입니다 . '	"그녀 는 털털 한 왕족 입니다 . """	0.125
343	344	메건 은 또한 자신 이 워킹 맘 이 되 어야 한다는 압박감 을 즐기 고 있 다고 밝히 면서 저글링 이 왕족 이 고 아기 아치 를 ' 많이 ' 돌본다는 것 을 인정 하 지만 ' 모두 너무 흥분 된다 ' 고 말 했 다 .	메건 은 또한 저글링 이 왕족 이 고 아기 아치 를 돌본다는 사실 을 인정 하 면서 워킹 맘 이 되 는 압박감 을 즐기 고 있 다고 밝혔 다 .	0.7097
344	345	"메건 은 케이프 이노베이션 앤드 테크놀로지 의 CEO 인 라라 로스 마린 과 의 인터뷰 에서 "" 우리 는 지금 겨우 5 개월 밖에 남 지 않 았 다 "" 고 말 했 다 ."	"메건 은 케이프 이노베이션 앤드 테크놀로지 CEO 인 라라 로스 마린 과 의 인터뷰 에서 "" 우리 는 이제 겨우 5 개월 밖에 안 됐 다 "" 고 말 했 다 ."	0.1875
345	346	일 하 는 엄마 로서 , 아이 와 함께 여행 한다는 것 , 세상 에 , 많 은 일 이 지만 , 모든 것 이 너무 신 나요 .	"일 하 는 엄마 로서 , 그리고 아이 와 함께 여행 한다는 것 , 정말 많 은 일 이 지만 , 모든 것 이 너무 즐겁 습니다 . """	0.2414
346	347	' 저글링 하 기 힘든 날 도 있 지만 누군가 를 만나 서 영향 을 주 고 ' 아하 ' 라고 말 하 면 보람 이 있 다 ' 고 했 다 .	""" 저글링 해야 할 일 이 많 은 날 들 이 있 지만 누군가 를 만나 서 영향 을 주 고 "" 아하 "" 라고 말 하 는 것 은 매우 보람 있 는 일 입니다 . """	0.5526
347	348	Meghan 은 HIV 에 걸린 여성 을 훈련 시키 고 고용 하 는 Mothers 2 Mothers 라는 도시 에 있 는 Mothers 2 Mothers 기관 으로 갔 다 .	Meghan 은 HIV 에 걸린 여성 을 훈련 시키 고 고용 하 는 Mothers 2 Mothers 라는 도시 에 있 는 Mothers 2 Mothers 기관 으로 갔 다 .	0.0
348	349	그녀 는 ' 미래 ' 라는 외투 와 더 이상 어울리 지 않 는 인 빅 터스 베이비 그로 등 아치 의 유아복 일부 를 가져 갔으며 , 아치 가 아이 를 둔 친구 들 의 기부 도 함께 받 았 다 .	그녀 는 ' 미래 ' 라는 외투 와 더 이상 어울리 지 않 는 인 빅 터스 베이비 그루트 등 아치 의 아기 옷가지 와 함께 아치 가 입 었 던 아기 옷가지 일부 를 가져갔 다 .	0.4474
349	350	SNP 는 제레미 코빈 을 노 딜 브렉 시트 를 막 기 위한 임시 총리 로 지지 할 수 있 다 .	SNP 는 제레미 코빈 을 노 딜 브렉 시트 를 막 기 위한 임시 총리 로 지지 할 수 있 다 .	0.0
350	351	SNP 는 노 딜 브렉 시트 ( No deal Brexit ) 를 무산 시키 기 위해 제레미 코빈 을 다우닝가 에 임시 로 설치 하 는 것 을 지원 할 수 있 음 을 시사 했 다 .	SNP 는 노 딜 브렉 시트 ( No deal Brexit ) 를 무산 시키 기 위해 제레미 코빈 을 다우닝가 에 임시 로 설치 하 는 것 을 지원 할 수 있 음 을 시사 했 다 .	0.0
351	352	하원 의원 과 다우닝가 사이 의 긴장 이 심화 되 자 니콜라 스터전 은 총선 이 있 을 때 까지 임시 총리 로서 노동당 지도자 의 뒤 에서 노 를 저 을 수 있 다고 제안 했 다 .	하원 의원 과 다우닝가 사이 의 긴장 이 심화 되 자 니콜라 스터전 은 총선 이 있 을 때 까지 임시 총리 로서 노동당 지도자 의 뒤 에서 노 를 저 을 수 있 다고 제안 했 다 .	0.0
352	353	코빈 은 반군 토리당 과 야당 의원 들 에게 8 월 임시 정부 를 이끌 도록 지지 해 줄 것 을 요청 했으나 , 이 움직임 은 특히 자민 당 조 스윈 슨 당수 의 저항 에 부딪혔 다 .	코빈 은 반군 토리당 과 야당 의원 들 에게 8 월 에 임시 정부 를 이끌 도록 지지 해 줄 것 을 요청 했 지만 , 이러 한 움직임 은 특히 자민 당 조 스윈 슨 당수 의 저항 에 부딪혔 다 .	0.1163
353	354	이 에 따라 야당 은 불신임 투표 에서 보리스 존슨 을 축출 하 고 10 월 31 일 영국 이 EU 에서 탈퇴 하 는 것 을 막 기 위한 연장 을 모색 하 는 통합 정부 를 구성 할 예정 이 다 .	이 에 따라 야당 은 불신임 투표 에서 보리스 존슨 을 축출 하 고 10 월 31 일 영국 이 EU 에서 탈퇴 하 는 것 을 막 기 위한 연장 을 모색 하 는 통합 정부 를 구성 할 예정 이 다 .	0.0
354	355	이 계획 은 당시 여야 의 지지 를 얻 지 는 못했 지만 , SNP 의 중진 들 은 존슨 대통령 이 10 월 19 일 이전 에 협상 이 이루어지 지 않 을 경우 브렉 시트 를 연기 하 도록 강요 하 는 법 을 위반 할 수 있 다고 우려 했 다 .	이 계획 은 당시 여야 의 지지 를 얻 지 는 못했 지만 , SNP 의 중진 들 은 존슨 대통령 이 10 월 19 일 이전 에 협상 이 이루어지 지 않 을 경우 브렉 시트 를 연기 하 도록 강요 하 는 법 을 위반 할 수 있 다고 우려 했 다 .	0.0
355	356	"SNP 의 니콜라 스터전 대표 는 존슨 씨 를 맡기 는 것 은 "" 끔찍 한 생각 "" 이 기 때문 에 코빈 씨 를 연장 을 위해 데려올 수 있 다고 제안 했 다 . """	"SNP 의 니콜라 스터전 대표 는 존슨 씨 를 맡기 는 것 은 "" 끔찍 한 생각 "" 이 기 때문 에 코빈 씨 를 연장 을 위해 데려올 수 있 다고 제안 했 다 . """	0.0
356	357	"노동당 당수 나 또 다른 임시 총리 를 임명 할 것 을 제안 하 는 트윗 에 대해 그녀 는 "" 이것 에 동의 하 라 "" 고 말 했 다 ."	"노동당 당수 나 또 다른 임시 총리 를 임명 할 것 을 제안 하 는 트윗 에 대해 그녀 는 "" 동의 한다 "" 고 말 했 다 ."	0.1379
357	358	"그 는 "" 불신임 투표 , 연장 을 위한 야권 단일 화 , 그리고 즉시 총선 "" 이라고 말 했 다 ."	""" 불신임 투표 , 연장 을 위한 유일 한 목적 으로 누군가 를 중심 으로 야당 이 단결 , 그리고 즉시 총선 을 실시 합니다 . """	0.6667
358	359	""" 위험 이 없 는 것 은 없 지만 , 존슨 을 그 자리 에 앉혀 놓 고 아무런 거 래도 , 심지어 나쁜 거 래도 하 지 않 는 것 은 나 에게 는 끔찍 한 생각 처럼 보인다 . """	""" 위험 이 없 는 것 은 없 지만 , 존슨 을 그 자리 에 앉혀 놓 고 아무런 거 래도 , 심지어 나쁜 거 래도 하 지 않 는 것 은 나 에게 는 끔찍 한 생각 처럼 보인다 . """	0.0
359	360	베테랑 하원 의원 해리엇 하먼 과 켄 클라크 는 둘 다 통합 정부 를 이끌 유력 한 인물 로 지명 되 었 지만 SNP 고위 소식통 은 노동당 의 지도자 가 되 어야 한다고 주장 했 다 .	베테랑 하원 의원 해리엇 하먼 과 켄 클라크 는 둘 다 통합 정부 를 이끌 유력 한 인물 로 지명 되 었 지만 SNP 고위 소식통 은 노동당 의 지도자 가 되 어야 한다고 주장 했 다 .	0.0
360	361	"이 소식통 은 ITV 로버트 페스 턴 과 의 인터뷰 에서 "" 불신임 투표 를 통해 새 총리 를 설치 해야 브렉 시트 의 지연 을 요청 하 고 선거 를 치를 수 있 을 것 "" 이라고 말 했 다 ."	"이 소식통 은 ITV 로버트 페스 턴 과 의 인터뷰 에서 "" 불신임 투표 를 통해 새 총리 를 설치 해야 브렉 시트 의 지연 을 요청 하 고 선거 를 치를 수 있 을 것 "" 이라고 말 했 다 ."	0.0
361	362	"그 는 "" 타협 후보 인 국민 통합 후보 를 찾 는 것 은 너무 복잡 하 다 "" 며 "" 특히 현재 로서 는 더욱 그렇 다 "" 고 말 했 다 ."	"그 는 "" 타협 후보 인 국민 통합 후보 를 찾 는 것 은 너무 복잡 하 다 "" 며 "" 특히 현재 로서 는 더욱 그렇 다 "" 고 말 했 다 ."	0.0
362	363	"사람 들 이 좋 아 하 든 싫 어 하 든 간 에 , 임시 총리 는 코빈 이 되 어야 한다 . """	"사람 들 이 좋 아 하 든 싫 어 하 든 간 에 , 임시 총리 는 코빈 이 되 어야 한다 . """	0.0
363	364	"SNP 대변인 은 "" 노 딜 브렉 시트 를 중단 하 고 이 위험 하 고 비 민주 적 인 총리 를 가능 한 한 빨리 제거 하 는 데 전념 하 고 있 다 "" 고 말 했 다 ."	"SNP 대변인 은 "" 노 딜 브렉 시트 를 중단 하 고 이 위험 하 고 비 민주 적 인 총리 를 가능 한 한 빨리 제거 하 는 데 전념 하 고 있 다 "" 고 말 했 다 ."	0.0
364	365	"대변인 은 "" 정치 적 의지 가 있 다면 , 연장 을 위한 서신 이 보리스 존슨 과 그 의 측근 들 에게 남겨 지 지 않 고 , 대신 임시 임시 임시 총리 가 보내 질 수 있 다 "" 고 말 했 다 . 서신 을 보내 는 데 필요 한 기간 동안 만 재임 하 며 , 그 후 즉시 선거 가 실시 됩니다 ."	"대변인 은 "" 정치 적 의지 가 있 다면 , 연장 을 위한 서신 이 보리스 존슨 과 그 의 측근 들 에게 남겨 지 지 않 고 , 대신 임시 임시 임시 총리 가 보내 질 수 있 다 "" 고 말 했 다 . 즉석 에서 선거 를 실시 하 여 서신 을 발송 하 는 데 필요 한 기간 동안 만 재임 할 수 있 습니다 ."	0.2286
365	366	""" 우리 는 노 딜 브렉 시트 를 중단 하 고 보리스 존슨 을 제거 하 려는 목표 를 달성 하 기 위해 모든 선택지 를 열 어 두 고 있 습니다 . """	""" 우리 는 노 딜 브렉 시트 를 중단 하 고 보리스 존슨 을 제거 하 려는 목표 를 달성 하 기 위해 모든 선택지 를 열 어 두 고 있 습니다 . """	0.0
366	367	SNP 의 지지 에 도 불구 하 고 , 코빈 씨 에게 칼날 을 겨누 는 투표 로 귀결 될 것 입니다 .	SNP 의 지지 에 도 불구 하 고 , 코빈 씨 에게 칼날 을 겨누 는 투표 로 귀결 될 것 입니다 .	0.0
367	368	보수당 의원 288 명 , 민주 연합 의원 10 명 이 있 기 때문 에 야당 은 34 명 의 무 소속 의원 중 일부 가 참여 해야 할 것 이 다 .	보수당 의원 288 명 , 민주 연합 의원 10 명 이 있 기 때문 에 야당 은 34 명 의 무 소속 의원 중 일부 가 참여 해야 할 것 이 다 .	0.0
368	369	"노동당 은 이 계획 이 "" 노 딜 을 막 는 가장 간단 하 고 민주 적 인 방법 "" 이라고 주장 했 다 . """	"노동당 은 이 계획 이 "" 노 딜 을 막 는 가장 간단 하 고 민주 적 인 방법 "" 이라고 주장 했 다 . """	0.0
369	370	그러나 자민 당 은 코빈 전 대통령 이 이끄 는 임시 정부 가 전 토리당 의원 들 과 자기 당 탈 당원 들 의 지지 를 필요 로 하 기 때문 에 하원 전반 에 걸쳐 필요 한 지지 를 얻 을 수 없 다고 믿 고 있 다 .	그러나 자민 당 은 코빈 전 대통령 이 이끄 는 임시 정부 가 전 토리당 의원 들 과 자기 당 탈 당원 들 의 지지 를 필요 로 하 기 때문 에 하원 전반 에 걸쳐 필요 한 지지 를 얻 을 수 없 다고 믿 고 있 다 .	0.0
370	371	"앵거스 의 토리당 의원 인 커스틴 헤어 ( Kirstene Hair ) 는 "" 이 보고서 는 SNP 의 원 들 이 제레미 코빈 을 기꺼이 지지 할 것 "" 이라고 말 했 다 ."	"앵거스 의 토리당 의원 인 커스틴 헤어 ( Kirstene Hair ) 는 "" 이 보고서 는 많 은 사람 들 이 오랫동안 의심 해 왔 던 것 을 확인 시켜준다 – SNP 의원 들 은 제레미 코빈 을 기꺼이 지지 할 것 "" 이라고 말 했 다 ."	0.3542
371	372	"그 는 "" 인디 레프 2 에 대한 코빈 의 나약 한 입장 이 민족주의자 들 에게 결정 적 인 요소 라는 것 에 는 의심 의 여지 가 없 다 ."	""" 인디 레프 2 에 대한 코빈 의 약한 입장 이 민족주의자 들 에게 결정 적 인 요소 라는 것 에 는 의심 의 여지 가 없 습니다 . """	0.2
372	373	"그 는 "" 그 가 총리 가 된다면 이미 2014 년 국민 투표 를 재 출범 할 수 있 는 문 을 열 어 뒀 다 ."	""" 그 가 총리 가 된다면 이미 2014 년 국민 투표 를 재 출범 할 수 있 는 문 을 열 어 두 었 습니다 . """	0.2222
373	374	""" 오직 보수당 정부 만 이 세대 에 한 번 있 을 법 한 행사 에서 "" 아니 오 "" 라고 투표 한 사람 들 을 지지 할 것 입니다 . """	""" 오직 보수당 정부 만 이 세대 에 한 번 있 을 법 한 행사 에서 "" 아니 오 "" 라고 투표 한 사람 들 을 지지 할 것 입니다 . """	0.0
374	375	"헝가리 오르반 총리 , EU 집행 위원 후보 옹호 , "" 해결책 마련 """	"헝가리 오르반 총리 , EU 집행 위원 후보 옹호 , "" 해결책 마련 """	0.0
375	376	빅토르 오르반 총리 는 헝가리 의 유럽연합 집행 위원회 후보 가 부결 된 후 여러 가지 해결책 을 내놓 고 있 다고 밝혔 다 .	빅토르 오르반 총리 는 헝가리 의 유럽연합 집행 위원회 후보 가 부결 된 후 여러 가지 해결책 을 내놓 고 있 다고 밝혔 다 .	0.0
376	377	EU 교통 국장 내정자 , 루마니아 사회주의 정치 인 로바 나 플럼 브 , EU 확대 커미셔너 인 라즐로 트 록 사니 전 헝가리 법무 장관 은 재무제표 의 불 일치 때문 에 인사 청문회 를 진행할 수 없 다는 말 을 들 었 다고 로이터 통신 이 보도 했 다 .	EU 교통 위원 내정자 , 루마니아 사회주의 정치 인 로바 나 플럼 브 , EU 확대 커미셔너 인 라슬로 트 록 사니 전 헝가리 법무 장관 은 재무제표 의 불 일치 때문 에 인사 청문회 를 진행할 수 없 다는 말 을 들 었 다고 로이터 통신 이 보도 했 다 .	0.0385
377	378	"오르반 은 "" 나 는 [ Trocsanyi ] 가 유럽 위원회 위원 이 되 기 위한 가장 적합 한 후보 라고 확신 한다 "" 고 말 했 다 ."	"오르반 은 "" 나 는 [ Trocsányi ] 가 유럽 위원회 위원 이 되 기 위한 가장 적합 한 후보 라고 확신 한다 "" 고 말 했 다 ."	0.0345
378	379	그 의 죄 는 정부 와 나 를 도운 것 이 었 어 헝가리 를 이주 로부터 보호 하 기 위해 .	그 의 죄 는 정부 와 나 를 도운 것 이 었 어 헝가리 를 이주 로부터 보호 하 기 위해 .	0.0
379	380	이러 한 움직임 은 트 로 크사니 를 제안 하 고 브뤼셀 과 그 의 이민 정책 과 다른 문제 들 로 끊임없이 갈등 을 빚 어 온 오르반 에게 는 당혹 스러운 일 로 보인다 .	이 같 은 움직임 은 트 록 사니 를 제안 하 고 브뤼셀 과 이민정 책 등 을 놓 고 끊임없이 갈등 을 빚 어 온 오르반 에게 난처 한 것 으로 보인다 .	0.5588
380	381	클리블랜드 경찰 은 조사 관 들 에 의해 모든 지역 에서 ' 실패 ' 로 낙인 찍혔 다 .	클리블랜드 경찰 은 조사 관 들 에 의해 모든 지역 에서 ' 실패 ' 로 낙인 찍혔 다 .	0.0
381	382	"스캔들 로 얼룩진 클리블랜드 경찰 은 수사관 들 에 의해 모든 분야 에서 "" 실패 "" 로 낙인찍힌 첫 번 째 세력 이 되 었 다 ."	"스캔들 로 얼룩진 클리블랜드 경찰 은 수사관 들 에 의해 모든 분야 에서 "" 실패 "" 로 낙인찍힌 첫 번 째 세력 이 되 었 다 ."	0.0
382	383	HMICFRS 는 범죄 를 줄이 고 사람 들 을 안 전하 게 유지 하 며 효율 적 으로 운영 할 수 있 는 능력 과 일반 대중 과 노동자 들 을 대하 는 방식 을 면밀히 조사 한 결과 , 전반 적 으로 그리고 세 가지 주요 영역 에서 부적절 하 다는 평가 를 받 았 습니다 .	HMICFRS 는 범죄 를 줄이 고 사람 들 을 안 전하 게 유지 하 며 효율 적 으로 운영 할 수 있 는 능력 과 일반 대중 과 노동자 들 을 대하 는 방식 을 면밀히 조사 한 결과 , 전반 적 으로 그리고 세 가지 주요 영역 에서 부적절 하 다는 평가 를 받 았 습니다 .	0.0
383	384	이번 조사 결과 는 경찰 청장 이 국가 이사회 에 불려 가 ' 중대 한 개선 ' 을 위한 계획 에 대해 질의 하 는 등 사실 상 특단 의 조치 가 취해졌 다는 것 을 의미 한다 .	이번 조사 결과 는 경찰 청장 이 국가 이사회 에 불려 가 ' 중대 한 개선 ' 을 위한 계획 에 대해 질의 하 는 등 사실 상 특단 의 조치 가 취해졌 다는 것 을 의미 한다 .	0.0
384	385	진척 이 없 으면 내무 장관 이 나서 서 문제 를 해결 할 수 도 있 다 .	진척 이 없 으면 내무 장관 이 나서 서 문제 를 해결 할 수 도 있 다 .	0.0
385	386	하틀풀 , 레드카 , 클리블랜드 , 스톡턴 , 미들즈브러 등 잉글랜드 북동부 지역 에서 발생 한 일련 의 스캔들 이 이 세력 을 괴롭히 고 있 다 .	하틀풀 , 레드카 , 클리블랜드 , 스톡턴 , 미들즈브러 등 잉글랜드 북동부 지역 에서 발생 한 일련 의 스캔들 이 이 세력 을 괴롭히 고 있 다 .	0.0
386	387	거의 몇 년 동안 6 명 의 경찰 서장 이 근무 했 다 .	거의 몇 년 동안 6 명 의 경찰 서장 이 근무 했 다 .	0.0
387	388	숀 프라이스 전 경찰 청장 은 2012 년 총체 적 위법 행위 로 해임 됐 다 . 언론인 들 의 휴대폰 이 불법 감시 를 받 은 후 7 명 의 경찰관 이 조사 를 받 았 다 .	숀 프라이스 전 경찰 청장 은 2012 년 총체 적 위법 행위 로 해임 됐 다 . 언론인 들 의 휴대폰 이 불법 감시 를 받 은 후 7 명 의 경찰관 이 조사 를 받 았 다 .	0.0
388	389	"최근 경찰 서장 은 경찰 들 이 노트북 과 보디 마모 된 카메라 를 공유 해야 하 는 등 "" 상상 할 수 있 는 만큼 비 효율 적 인 작업 "" 이라고 설명 했 다 ."	"최근 경찰 서장 은 경찰 들 이 노트북 과 보디 마모 된 카메라 를 공유 해야 하 는 등 "" 상상 할 수 있 는 만큼 비 효율 적 인 작업 "" 이라고 설명 했 다 ."	0.0
389	390	"필 고 멀리 경찰서 HM 조사 관 은 지난 2 년 간 "" 중대 한 "" 악화 가 있 었 던 곳 은 "" 실패 한 세력 "" 이라고 말 했 다 ."	"필 고 멀리 경찰서 HM 조사 관 은 지난 2 년 간 "" 중대 한 "" 악화 가 있 었 던 곳 은 "" 실패 한 세력 "" 이라고 말 했 다 ."	0.0
390	391	"벤 후 첸 티즈 밸리 시장 은 이 보고서 가 "" 국내 경찰력 에 대한 사상 최악 의 결과 "" 를 묘사 하 며 "" 마침내 경찰력 이 무너졌 다 "" 며 "" 이제 내무부 가 개입 할 필요 가 있 다 "" 고 말 했 다 ."	"벤 후 첸 티즈 밸리 시장 은 이 보고서 가 "" 국내 경찰력 에 대한 사상 최악 의 결과 "" 를 묘사 하 며 "" 마침내 경찰력 이 무너졌 다 "" 며 "" 이제 내무부 가 개입 할 필요 가 있 다 "" 고 말 했 다 ."	0.0
391	392	"그 는 "" 더 이상 논쟁 의 여지 가 없 다 "" 라고 덧붙였 다 ."	"그 는 "" 더 이상 논쟁 의 여지 가 없 다 "" 라고 덧붙였 다 ."	0.0
392	393	그것 은 이 보고서 에서 흑백 으로 기술 된 사실 이 다 .	"이 보고서 에 흑백 으로 기술 된 사실 "" 이라고 밝혔 다 ."	0.4615
393	394	""" 이 연구 결과 는 제 가 읽 은 것 중 가장 고통 스럽 고 충격 적 인 것 들 입니다 . """	""" 이 연구 결과 는 제 가 읽 은 것 중 가장 고통 스럽 고 충격 적 인 것 들 입니다 . """	0.0
394	395	클리블랜드 는 최근 HMICFRS 검사관 이 조사 한 15 개 병력 중 하나 로 , 전 분야 에서 유일 하 게 부적합 판정 을 받 았 다 .	클리블랜드 는 최근 HMICFRS 검사관 이 조사 한 15 개 병력 중 하나 로 , 전 분야 에서 유일 하 게 부적합 판정 을 받 았 다 .	0.0
395	396	"고믈 리 는 "" 군대 가 범죄 예방 의 우선 순위 를 적절 하 게 정하 지 않 는다 "" 고 덧붙였 다 ."	"고믈 리 는 "" 군대 가 범죄 예방 의 우선 순위 를 적절 하 게 정하 지 않 는다 "" 고 덧붙였 다 ."	0.0
396	397	전략 적 인 방향 성 이 부족 하 고 , 병력 이 예방 작업 에 충분 한 자원 을 할당 하 지 못하 고 있 습니다 …	전략 적 인 방향 성 이 부족 하 고 , 병력 이 예방 작업 에 충분 한 자원 을 할당 하 지 못하 고 있 습니다 …	0.0
397	398	아동 등 취약 계층 에 제대로 대응 하 지 못하 고 있 다 .	아동 등 취약 계층 에 제대로 대응 하 지 못하 고 있 다 .	0.0
398	399	"그 들 을 보호 하 고 위험 에 노출 시킬 기회 를 놓치 는 것 이 다 . """	"이 들 을 보호 하 고 위험 에 노출 시킬 수 있 는 기회 를 놓치 고 있 습니다 . """	0.3333
399	400	"그 는 고위 지도자 들 이 일관 되 게 "" 윤리 적 인 행동 "" 을 보이 는 것 은 아니 며 , "" 클리블랜드 내 고위 지도자 들 의 부적절 한 행동 은 너무 심오 해서 군부 의 효율 성 과 효과 에 영향 을 미치 고 있 다 "" 고 말 했 다 ."	"그 는 고위 지도자 들 이 일관 되 게 "" 윤리 적 인 행동 "" 을 보이 는 것 은 아니 며 , "" 클리블랜드 내 고위 지도자 들 의 부적절 한 행동 은 너무 심오 해서 군부 의 효율 성 과 효과 에 영향 을 미치 고 있 다 "" 고 말 했 다 ."	0.0
